Survived,Pclass,SibSp,Parch,Age_scaled,Fare_scaled,FamilySize,IsAlone,Sex_encoded,Embarked_Q,Embarked_S
0,3,0,0,-0.7962859910387481,0.015175789316712771,1,1,1,False,True
1,1,0,0,0.9712604053509489,0.4440992237022602,1,1,0,False,False
1,3,0,2,-2.1795831708219895,0.030725752114070404,3,0,0,False,False
0,3,0,0,0.20276197213803718,0.015468569817999833,1,1,1,False,True
1,1,1,0,0.4333115021019107,0.10149724044618187,2,0,0,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
0,2,0,0,-0.8731358343600393,0.1434624456306609,1,1,1,False,True
0,3,5,2,-2.1795831708219895,0.09154270340242172,8,0,1,False,True
1,2,0,0,0.5101613454232019,0.025374310111545468,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.015086393670319786,1,1,1,True,False
1,2,0,0,-0.9499856776813305,0.023422440102965045,1,1,0,False,False
1,1,1,2,0.5101613454232019,0.23422440102965048,4,0,1,False,True
1,3,0,0,-0.6425863043961658,0.015216388212891242,1,1,1,False,True
0,3,2,0,-0.10463740114712752,0.015468569817999833,3,0,1,False,True
1,1,1,0,-0.48888661775358344,0.22109807522194713,2,0,0,False,False
1,3,0,2,-0.41203677443229225,0.03259622914329302,3,0,0,False,True
0,3,0,0,-0.5657364610748746,0.015216388212891242,1,1,1,False,True
0,3,0,0,0.12591212881674602,0.015330377421392339,1,1,0,False,True
0,2,0,0,1.2786597786361138,0.050748620223090936,1,1,1,False,True
0,2,0,0,-0.48888661775358344,0.020494635090094415,1,1,1,False,True
1,2,0,0,-0.10463740114712752,0.02469115560854232,1,1,0,False,True
1,3,0,0,0.7407108753870755,0.015468569817999833,1,1,1,False,True
0,3,0,0,-0.2583370877897099,0.015712553569072387,1,1,1,False,True
0,3,1,0,-0.6425863043961658,0.019177122834302632,2,0,0,False,True
0,3,1,0,-0.10463740114712752,0.030937139635999665,2,0,1,False,True
0,3,0,0,-0.719436147717457,0.016908073949327893,1,1,0,False,True
0,2,1,0,0.35646165878061953,0.04098927018018883,2,0,1,False,True
0,3,0,0,1.6629089952425695,0.015126992566498259,1,1,1,False,True
1,2,1,1,-2.025883484179407,0.03659756266088288,3,0,1,False,True
0,3,0,0,-0.6425863043961658,0.015175789316712771,1,1,1,False,True
0,3,3,1,-0.10463740114712752,0.049707687947515,5,0,0,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.013386510079847098,1,1,1,True,False
1,1,1,0,0.27961181545932834,0.17566830077223786,2,0,0,True,False
0,2,0,0,-0.10463740114712752,0.0,1,1,1,False,True
1,3,0,0,1.1249600919935314,0.015468569817999833,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,0,False,True
1,2,1,1,0.35646165878061953,0.06343577527886367,3,0,0,False,True
1,2,0,2,-0.8731358343600393,0.025374310111545468,3,0,0,False,True
0,2,0,0,0.04906228549545483,0.025374310111545468,1,1,1,False,True
0,3,0,2,-1.4879345809303688,0.04713766070721715,3,0,0,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,False
0,3,0,0,-0.6425863043961658,0.015094396337354966,1,1,1,True,False
0,3,0,0,-0.027787557825836348,0.015370976317570811,1,1,1,False,True
0,3,1,1,-0.10463740114712752,0.028106928123558056,3,0,0,False,True
0,3,1,1,-0.8731358343600393,0.039452172548431745,3,0,1,False,True
0,3,0,0,-0.10463740114712752,0.014151057562208049,1,1,1,False,True
1,2,1,0,-0.10463740114712752,0.050748620223090936,2,0,0,False,True
1,2,0,0,-0.7962859910387481,0.050748620223090936,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
1,3,0,0,0.20276197213803718,0.015712553569072387,1,1,1,False,True
1,1,0,0,-0.10463740114712752,0.051822148727810165,1,1,1,False,True
1,3,1,0,-0.10463740114712752,0.031425107138144774,2,0,0,False,True
1,2,1,0,0.9712604053509489,0.050748620223090936,2,0,0,False,True
0,3,0,0,-0.9499856776813305,0.013907073811135496,1,1,1,False,True
0,1,1,0,1.5860591519212783,0.1091095334796455,2,0,1,False,True
1,1,1,2,-1.180535207645204,0.23422440102965048,4,0,0,False,True
0,3,2,2,-0.6425863043961658,0.06709553154495196,5,0,0,False,True
1,2,2,3,-0.41203677443229225,0.03659756266088288,6,0,0,False,True
0,1,1,4,2.661956958419355,0.5133418122566507,6,0,1,False,True
0,2,0,0,0.12591212881674602,0.020494635090094415,1,1,1,False,True
1,2,1,1,1.2018099353148226,0.05123658772523604,3,0,0,False,True
0,3,0,0,-0.719436147717457,0.018542765081513996,1,1,1,False,True
0,3,1,0,-0.33518693111100106,0.015175789316712771,2,0,1,False,True
1,2,0,0,-0.10463740114712752,0.025374310111545468,1,1,0,False,True
1,3,0,0,-0.10463740114712752,0.015834545444608664,1,1,1,False,True
1,1,0,2,-1.949033640858116,0.15977676072337862,3,0,1,False,True
1,2,0,1,-1.2573850509664952,0.038061465167318204,2,0,0,False,True
1,1,0,0,0.35646165878061953,0.051822148727810165,1,1,1,False,True
1,3,2,1,-1.8721837975368247,0.03758969818624431,4,0,0,False,False
1,1,0,0,1.7397588385638607,0.05953203526170282,1,1,1,False,True
0,2,1,2,0.5101613454232019,0.05416439273810667,4,0,1,False,True
0,3,1,0,-0.10463740114712752,0.03897240290032268,2,0,1,False,True
0,1,0,0,0.04906228549545483,0.05416439273810667,1,1,1,False,False
1,1,1,0,1.5092093085999871,0.17391981561855152,2,0,1,False,False
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,1,False,True
1,3,0,0,-0.027787557825836348,0.015411575213749286,1,1,1,False,False
0,1,0,0,2.738806801740646,0.051822148727810165,1,1,1,False,True
1,1,1,0,-0.10463740114712752,0.10122885832000206,2,0,0,False,True
1,2,0,0,1.5860591519212783,0.020494635090094415,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
1,1,0,0,1.432359465278696,0.051822148727810165,1,1,1,False,True
0,3,0,0,0.35646165878061953,0.015712553569072387,1,1,1,False,True
0,1,0,0,1.3555096219574048,0.07514699533034619,1,1,1,False,True
0,2,0,0,1.432359465278696,0.025374310111545468,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,1,False,True
0,3,0,0,0.6638610320657843,0.013760683560491965,1,1,1,False,True
0,2,0,0,-0.10463740114712752,0.0,1,1,1,False,True
0,1,0,0,2.0471582118490255,0.051822148727810165,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015078195816283748,1,1,1,True,False
1,3,2,1,-2.1987956316523123,0.03758969818624431,4,0,0,False,False
0,3,0,0,-0.10463740114712752,0.014151057562208049,1,1,1,False,True
0,3,0,0,0.6638610320657843,0.016908073949327893,1,1,1,False,True
1,2,1,2,0.27961181545932834,0.05416439273810667,4,0,0,False,True
1,2,0,0,-0.48888661775358344,0.026919605597338588,1,1,0,False,False
0,3,0,0,-0.5657364610748746,0.019201521209409888,1,1,0,False,True
0,1,0,0,-0.10463740114712752,0.10149724044618187,1,1,1,False,True
0,2,1,0,0.35646165878061953,0.04098927018018883,2,0,1,False,True
0,3,1,0,-0.027787557825836348,0.013752485706455927,2,0,1,False,True
0,3,0,0,-0.5657364610748746,0.014679623960531627,1,1,1,False,True
1,3,0,1,-2.1027333275006983,0.023983602730431916,2,0,0,False,True
0,3,5,2,-1.56478442425166,0.09154270340242172,8,0,1,False,True
0,2,0,0,-0.10463740114712752,0.0,1,1,1,False,True
0,3,0,0,1.5860591519212783,0.015712553569072387,1,1,1,False,True
1,3,0,0,2.585107115098064,0.018713553707264782,1,1,0,False,True
1,1,1,0,-0.33518693111100106,0.17777475888549785,2,0,1,False,False
0,3,3,1,-0.10463740114712752,0.049707687947515,5,0,0,False,True
1,1,1,0,0.4333115021019107,0.17566830077223786,2,0,0,False,True
0,1,0,0,2.200857898491608,0.057970539254838485,1,1,1,False,False
0,3,0,0,0.04906228549545483,0.015712553569072387,1,1,1,False,True
1,3,1,1,-1.56478442425166,0.031034733136428686,3,0,1,False,True
0,3,1,0,-0.10463740114712752,0.03897240290032268,2,0,1,False,True
0,3,0,0,-0.6425863043961658,0.014151057562208049,1,1,1,False,True
0,1,0,0,1.9703083685277343,0.05953203526170282,1,1,1,False,True
0,1,0,0,3.1999058616683933,0.09662576327876685,1,1,1,False,False
0,3,0,0,-0.6425863043961658,0.015712553569072387,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.028220722145058292,1,1,1,False,False
1,1,1,0,1.893458525206443,0.1527664244005612,2,0,0,False,False
0,3,0,0,-0.10463740114712752,0.029473237129564348,1,1,1,False,True
0,1,1,2,-0.33518693111100106,0.29580589980036276,4,0,0,False,True
0,3,0,0,-0.41203677443229225,0.015216388212891242,1,1,1,False,True
0,3,0,0,-0.9499856776813305,0.016908073949327893,1,1,1,False,True
0,3,0,0,-0.6425863043961658,0.015126992566498259,1,1,0,True,False
0,3,0,0,-0.10463740114712752,0.014891206669461744,1,1,0,True,False
0,3,0,0,0.5870111887444931,0.018713553707264782,1,1,0,False,True
1,1,0,0,-1.0268355210026217,0.16883675574220638,1,1,0,False,True
0,1,1,0,-0.8731358343600393,0.2125586439344078,2,0,1,False,False
1,2,0,2,0.27961181545932834,0.050748620223090936,3,0,0,False,True
1,1,0,0,-0.10463740114712752,0.051822148727810165,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.04396587194327397,1,1,1,False,True
1,3,0,0,-0.2583370877897099,0.11027245763075773,1,1,1,False,True
1,3,0,0,-0.027787557825836348,0.015126992566498259,1,1,1,True,False
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,1,False,True
1,1,0,0,0.5101613454232019,0.05130978285055781,1,1,1,False,True
1,1,1,0,1.893458525206443,0.11594107850967697,2,0,0,False,False
0,3,0,0,-0.41203677443229225,0.014630827210317117,1,1,1,False,True
0,1,0,0,1.3555096219574048,0.06640417918791278,1,1,1,False,True
1,2,0,0,0.35646165878061953,0.020494635090094415,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.04713766070721715,1,1,1,True,False
1,2,1,0,0.5101613454232019,0.050748620223090936,2,0,0,False,True
0,3,0,0,0.20276197213803718,0.015411575213749286,1,1,1,False,True
1,1,0,0,0.04906228549545483,0.18249984580226933,1,1,0,False,True
0,3,0,0,-0.5657364610748746,0.015411575213749286,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.014102260811993537,1,1,1,False,False
1,1,0,1,1.1249600919935314,0.11316786160148591,2,0,0,False,False
0,3,0,0,-0.10463740114712752,0.014110458666029575,1,1,1,False,False
0,3,0,0,0.8559856403690123,0.015126992566498259,1,1,1,True,False
1,2,0,0,1.5860591519212783,0.020494635090094415,1,1,0,False,True
0,1,0,0,-0.10463740114712752,0.4328841690069588,1,1,1,False,True
0,3,0,0,0.7407108753870755,0.015468569817999833,1,1,1,False,True
0,2,2,1,-0.48888661775358344,0.022446505098674838,4,0,1,False,True
1,2,1,1,-2.1027333275006983,0.050748620223090936,3,0,0,False,True
0,3,0,0,-0.10463740114712752,0.014110458666029575,1,1,1,False,False
0,3,1,1,-0.9499856776813305,0.014110458666029575,3,0,1,False,False
1,3,0,2,-0.10463740114712752,0.04364049521284362,3,0,0,False,False
0,3,0,0,0.04906228549545483,0.016908073949327893,1,1,0,False,True
1,2,0,2,-1.7184841108942424,0.05123658772523604,3,0,0,False,True
0,1,0,0,1.2018099353148226,0.051822148727810165,1,1,1,False,True
1,1,0,0,0.04906228549545483,0.20772776566317125,1,1,0,False,False
0,3,0,0,-0.10463740114712752,0.028302115124416098,1,1,1,False,True
1,1,0,2,-0.5657364610748746,0.09661756542473082,3,0,0,False,False
1,1,0,2,0.5101613454232019,0.13858277060920987,3,0,0,False,True
0,3,4,2,-1.56478442425166,0.06104473451835265,7,0,0,False,True
0,3,4,2,-1.4110847376090776,0.06104473451835265,7,0,0,False,True
1,2,1,0,0.20276197213803718,0.050748620223090936,2,0,1,False,True
0,1,1,0,1.5860591519212783,0.20772776566317125,2,0,1,False,False
0,1,0,0,2.661956958419355,0.050748620223090936,1,1,1,False,True
1,2,1,0,-0.7962859910387481,0.050748620223090936,2,0,0,False,True
1,2,0,0,-0.10463740114712752,0.02705779799394608,1,1,1,False,False
0,3,1,1,0.27961181545932834,0.04006213192611313,3,0,1,False,True
1,2,1,1,-1.6416342675729512,0.07173122281533045,3,0,1,False,True
1,1,0,2,-0.9499856776813305,0.21642978772242535,3,0,1,False,False
0,2,0,0,-0.1814872444684187,0.050748620223090936,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015281580671177828,1,1,1,True,False
1,3,0,0,-0.5657364610748746,0.014102260811993537,1,1,1,False,False
1,3,0,0,-0.5657364610748746,0.015175789316712771,1,1,0,False,True
0,1,0,0,2.5082572717767726,0.051822148727810165,1,1,1,False,True
1,1,1,0,1.432359465278696,0.07729405233978466,2,0,0,False,False
0,1,0,0,-0.10463740114712752,0.4440992237022602,1,1,1,False,False
1,1,1,1,0.7407108753870755,0.1554664461834305,3,0,0,False,True
1,3,1,0,0.5101613454232019,0.033962538149299316,2,0,0,False,True
0,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
0,3,0,0,0.8175607187083667,0.015411575213749286,1,1,1,False,True
0,2,0,0,-0.10463740114712752,0.026350245115835676,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,0,False,True
0,3,2,0,-0.41203677443229225,0.04713766070721715,3,0,1,False,True
0,3,0,0,-0.7962859910387481,0.015411575213749286,1,1,1,False,True
0,3,0,4,-0.027787557825836348,0.04113566043083236,5,0,0,False,True
0,3,0,0,-0.10463740114712752,0.014110458666029575,1,1,1,False,False
1,3,0,0,0.20276197213803718,0.015330377421392339,1,1,1,False,True
1,2,0,0,2.5082572717767726,0.020494635090094415,1,1,1,False,True
1,1,2,0,1.816608681885152,0.10048070654571319,3,0,0,False,True
1,1,0,0,0.5101613454232019,0.051504969851415845,1,1,1,False,True
1,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,0,True,False
0,3,0,0,-1.0268355210026217,0.015712553569072387,1,1,1,False,True
0,3,0,0,-0.7962859910387481,0.028302115124416098,1,1,1,False,True
1,2,0,0,0.35646165878061953,0.025374310111545468,1,1,0,False,True
1,1,1,0,0.7407108753870755,0.1091095334796455,2,0,0,False,True
0,3,1,0,-0.10463740114712752,0.028220722145058292,2,0,0,False,False
1,3,0,0,0.20276197213803718,0.015468569817999833,1,1,1,False,True
1,2,1,1,-0.33518693111100106,0.05855610025741262,3,0,0,False,True
1,1,1,1,0.7407108753870755,0.21642978772242535,3,0,0,False,False
0,2,0,0,1.893458525206443,0.050748620223090936,1,1,1,False,True
0,1,0,0,0.5101613454232019,0.07831878409428937,1,1,1,False,False
0,3,0,0,-0.10463740114712752,0.017005667449756914,1,1,1,False,False
1,1,0,2,-0.8731358343600393,0.1554664461834305,3,0,0,False,True
0,2,0,0,1.3555096219574048,0.02927805012870631,1,1,1,False,True
1,1,1,1,2.3545575851341902,0.15458810467956932,3,0,1,False,False
0,3,0,0,-0.5657364610748746,0.015712553569072387,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015712553569072387,1,1,1,False,True
0,3,0,0,0.4333115021019107,0.013907073811135496,1,1,1,False,True
1,1,1,0,1.7397588385638607,0.1527664244005612,2,0,0,False,False
0,3,0,0,1.3555096219574048,0.014151057562208049,1,1,1,False,True
0,3,0,2,-0.10463740114712752,0.015126992566498259,3,0,0,True,False
0,2,1,0,0.5870111887444931,0.050748620223090936,2,0,1,False,True
0,3,1,1,0.5101613454232019,0.04713766070721715,3,0,1,False,True
1,2,0,0,-0.10463740114712752,0.06441171028315387,1,1,0,False,True
0,3,0,0,1.5092093085999871,0.0,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.014102260811993537,1,1,1,False,False
1,1,1,0,1.5092093085999871,0.11111839809247648,2,0,1,False,False
1,2,2,1,-0.41203677443229225,0.05270049023167135,4,0,0,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
0,1,0,0,-0.10463740114712752,0.08275928836380983,1,1,1,False,True
0,3,0,0,1.1249600919935314,0.015712553569072387,1,1,1,False,True
1,1,0,0,0.4333115021019107,0.051822148727810165,1,1,1,False,False
0,3,1,0,0.5101613454232019,0.030351578633425542,2,0,1,False,True
0,3,0,0,0.04906228549545483,0.015411575213749286,1,1,1,False,True
1,1,0,0,-0.1814872444684187,0.05953203526170282,1,1,1,False,True
1,2,1,2,-0.5657364610748746,0.08115719346076702,4,0,0,False,False
1,1,0,0,0.8175607187083667,0.2995388511917728,1,1,0,False,True
0,3,1,5,0.7407108753870755,0.06104473451835265,7,0,0,False,True
0,3,0,0,-0.10463740114712752,0.013760683560491965,1,1,1,False,True
1,3,1,0,-0.10463740114712752,0.030253985132996517,2,0,0,True,False
0,3,0,0,-0.10463740114712752,0.015126992566498259,1,1,1,True,False
0,3,0,0,0.4333115021019107,0.015712553569072387,1,1,1,False,True
1,2,1,2,-0.41203677443229225,0.12687155055772734,4,0,0,False,True
0,3,1,1,0.35646165878061953,0.028106928123558056,3,0,1,False,True
0,3,1,0,-0.2583370877897099,0.031425107138144774,2,0,0,False,True
1,2,2,1,-1.949033640858116,0.07612293033463641,4,0,0,False,True
0,2,0,0,-0.2583370877897099,0.020494635090094415,1,1,1,False,True
0,3,1,0,-0.1814872444684187,0.028212719478023115,2,0,1,False,False
1,1,1,0,0.9712604053509489,0.10257896680493714,2,0,1,False,True
1,3,1,1,-0.719436147717457,0.030725752114070404,3,0,1,False,False
0,3,0,0,-0.6425863043961658,0.015330377421392339,1,1,1,False,True
0,3,0,0,-0.6425863043961658,0.031425107138144774,1,1,1,False,True
0,1,0,0,2.4314074284554814,0.06308600017332605,1,1,1,False,True
0,2,0,0,2.1240080551703167,0.024105594605968193,1,1,1,True,False
1,1,0,0,-0.6425863043961658,0.15216446768991498,1,1,0,False,True
0,3,0,0,-0.2583370877897099,0.015411575213749286,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015094396337354966,1,1,1,True,False
1,1,0,0,3.8915544515600136,0.05855610025741262,1,1,1,False,True
0,3,0,0,1.6629089952425695,0.013768881414528002,1,1,1,False,True
1,1,0,0,0.20276197213803718,0.05953203526170282,1,1,1,False,False
0,1,0,0,-0.10463740114712752,0.0,1,1,1,False,True
0,3,3,2,-1.56478442425166,0.05445717323939373,6,0,0,False,True
1,2,0,0,-0.10463740114712752,0.025374310111545468,1,1,0,False,True
0,3,0,0,0.20276197213803718,0.015468569817999833,1,1,1,False,True
0,2,1,1,0.12591212881674602,0.05123658772523604,3,0,1,False,True
0,3,0,5,0.8944105620296577,0.07746484096553544,6,0,0,False,True
0,3,1,0,-0.10463740114712752,0.031425107138144774,2,0,1,False,True
0,3,0,0,-0.719436147717457,0.015330377421392339,1,1,1,False,True
1,1,0,0,-0.41203677443229225,0.13526459159462315,1,1,0,False,False
0,3,3,2,-2.1027333275006983,0.05445717323939373,6,0,0,False,True
1,3,0,0,-0.10463740114712752,0.11027245763075773,1,1,1,False,True
1,3,2,1,-2.1987956316523123,0.03758969818624431,4,0,0,False,False
1,1,1,0,1.432359465278696,0.1497654242623688,2,0,1,False,False
0,3,0,0,-0.7962859910387481,0.015411575213749286,1,1,1,False,True
1,1,0,0,2.0471582118490255,0.06929138530460494,1,1,1,False,False
0,3,0,0,-0.10463740114712752,0.014736618564782174,1,1,1,False,True
1,3,0,0,-0.48888661775358344,0.014736618564782174,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
1,2,0,1,-0.8731358343600393,0.044893010197349675,2,0,0,False,True
0,3,0,0,-0.6425863043961658,0.01646070534336126,1,1,1,False,True
1,3,0,0,-0.10463740114712752,0.015281580671177828,1,1,0,True,False
0,3,0,0,-0.8731358343600393,0.013175122557917838,1,1,0,True,False
0,2,2,0,-0.41203677443229225,0.1434624456306609,3,0,1,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
0,3,1,1,0.20276197213803718,0.030253985132996517,3,0,0,True,False
0,2,0,0,-0.48888661775358344,0.025374310111545468,1,1,1,False,True
0,1,0,2,2.200857898491608,0.22109807522194713,3,0,1,False,False
1,1,2,0,1.5860591519212783,0.2608674266467732,3,0,1,False,True
0,3,0,0,0.8175607187083667,0.014102260811993537,1,1,1,False,False
0,1,0,0,1.3555096219574048,0.04994347384455151,1,1,1,False,True
0,3,0,0,0.5101613454232019,0.014630827210317117,1,1,1,False,True
1,3,1,0,-0.719436147717457,0.015468569817999833,2,0,1,False,True
0,2,2,0,0.20276197213803718,0.1434624456306609,3,0,1,False,True
0,2,0,0,-0.33518693111100106,0.025374310111545468,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015175789316712771,1,1,1,False,True
0,3,0,0,1.0481102486722402,0.015712553569072387,1,1,1,False,True
1,1,1,0,-0.10463740114712752,0.10149724044618187,2,0,0,False,True
1,2,1,1,0.8175607187083667,0.07612293033463641,3,0,0,False,True
0,1,1,0,0.12591212881674602,0.10149724044618187,2,0,1,False,True
0,2,0,0,3.123056018347102,0.020494635090094415,1,1,1,False,True
1,2,0,0,0.12591212881674602,0.025374310111545468,1,1,1,False,True
0,2,0,0,-0.10463740114712752,0.0,1,1,1,False,True
0,3,0,0,-0.8731358343600393,0.015175789316712771,1,1,1,False,True
0,3,0,0,-0.37361185277164666,0.015712553569072387,1,1,1,False,True
1,3,0,0,-0.8731358343600393,0.019209719063445922,1,1,0,False,True
0,3,1,6,1.0481102486722402,0.09154270340242172,8,0,0,False,True
1,1,0,1,0.5101613454232019,1.0,2,0,1,False,False
0,3,0,0,-0.10463740114712752,0.01588334219482317,1,1,0,True,False
1,1,0,0,-0.1814872444684187,0.1497654242623688,1,1,1,False,False
0,3,0,0,-0.719436147717457,0.01800600082915438,1,1,1,False,True
0,3,5,2,-1.180535207645204,0.09154270340242172,8,0,1,False,True
0,2,1,1,2.3545575851341902,0.07612293033463641,3,0,1,False,True
0,2,1,2,-0.33518693111100106,0.08115719346076702,4,0,1,False,False
0,3,4,1,-1.180535207645204,0.07746484096553544,6,0,1,False,True
0,3,0,0,-0.7962859910387481,0.019852079483269742,1,1,1,False,True
0,3,0,0,-0.8731358343600393,0.015216388212891242,1,1,1,False,True
1,1,0,1,-1.1036853643239128,0.41250332793836464,2,0,0,False,True
1,1,1,0,0.12591212881674602,0.11125659048908397,2,0,1,False,True
1,3,0,1,-1.949033640858116,0.026187654344120927,2,0,0,False,False
1,3,0,0,-0.10463740114712752,0.11027245763075773,1,1,1,False,True
0,3,0,0,-0.33518693111100106,0.014102260811993537,1,1,1,False,False
0,1,0,0,2.3545575851341902,0.051822148727810165,1,1,1,False,True
0,2,0,0,1.7397588385638607,0.026350245115835676,1,1,1,False,True
0,3,0,0,1.1249600919935314,0.015712553569072387,1,1,1,False,True
1,3,0,0,-0.10463740114712752,0.015094396337354966,1,1,0,True,False
0,1,1,1,1.5092093085999871,0.21642978772242535,3,0,1,False,False
0,3,0,0,0.9712604053509489,0.014931805565640218,1,1,1,False,True
1,1,1,0,-0.8731358343600393,0.4440992237022602,2,0,0,False,False
1,1,0,0,0.4333115021019107,0.05130978285055781,1,1,1,False,True
0,3,0,1,-0.8731358343600393,0.028212719478023115,2,0,0,False,False
0,3,0,0,-0.33518693111100106,0.015110792045427042,1,1,1,True,False
0,3,1,0,-0.2583370877897099,0.015330377421392339,2,0,1,False,True
0,2,0,0,0.7407108753870755,0.050748620223090936,1,1,1,False,True
1,2,0,0,1.2018099353148226,0.026350245115835676,1,1,0,False,True
1,1,0,0,0.9712604053509489,0.05130978285055781,1,1,1,False,True
1,1,0,0,-0.5657364610748746,0.29580589980036276,1,1,0,False,True
1,3,1,1,-0.10463740114712752,0.029757819776815374,3,0,1,False,False
1,1,0,0,-0.41203677443229225,0.09662576327876685,1,1,0,False,False
0,1,0,0,-0.10463740114712752,0.051822148727810165,1,1,1,False,True
1,1,1,0,1.432359465278696,0.10149724044618187,2,0,1,False,True
0,3,0,0,-0.027787557825836348,0.018510168852370702,1,1,1,False,True
0,2,0,0,1.7397588385638607,0.025374310111545468,1,1,1,False,True
0,3,0,0,-0.7962859910387481,0.014931805565640218,1,1,1,False,True
1,1,0,0,0.6638610320657843,0.4440992237022602,1,1,0,False,False
1,2,0,0,-0.1814872444684187,0.020494635090094415,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.030253985132996517,1,1,1,True,False
0,3,0,0,0.27961181545932834,0.015175789316712771,1,1,1,False,True
1,2,0,1,-1.7953339542155335,0.06441171028315387,2,0,0,False,True
0,3,1,0,-0.9499856776813305,0.013768881414528002,2,0,1,False,True
0,2,0,0,0.35646165878061953,0.025374310111545468,1,1,1,False,True
0,2,0,0,1.5860591519212783,0.025374310111545468,1,1,1,False,True
1,1,1,0,-0.1814872444684187,0.10364429745562033,2,0,1,False,True
0,3,0,0,-0.719436147717457,0.016908073949327893,1,1,1,False,True
1,2,3,0,0.04906228549545483,0.04098927018018883,4,0,0,False,True
1,3,0,0,-0.10463740114712752,0.015102594191391004,1,1,0,True,False
0,2,1,0,-0.33518693111100106,0.050748620223090936,2,0,1,False,True
0,3,1,0,-0.33518693111100106,0.015468569817999833,2,0,0,False,True
1,1,0,0,-0.027787557825836348,0.41250332793836464,1,1,0,False,True
0,3,0,0,-1.4110847376090776,0.036670757786204655,1,1,1,False,False
0,2,0,0,-0.10463740114712752,0.0,1,1,1,False,True
0,2,0,0,-0.48888661775358344,0.025374310111545468,1,1,1,False,True
0,2,0,0,-0.48888661775358344,0.025374310111545468,1,1,1,False,True
0,3,0,0,-0.06621247948648194,0.031425107138144774,1,1,1,False,True
0,3,1,3,1.432359465278696,0.06709553154495196,5,0,0,False,True
1,1,0,0,0.4333115021019107,1.0,1,1,1,False,False
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
0,3,0,0,-0.10463740114712752,0.015411575213749286,1,1,1,False,True
1,1,0,0,-0.10463740114712752,0.05855610025741262,1,1,1,False,True
0,1,1,0,0.5101613454232019,0.15390495017656614,2,0,1,False,True
1,1,2,2,-0.6425863043961658,0.5121218935012878,5,0,0,False,False
0,3,1,0,-0.41203677443229225,0.031425107138144774,2,0,1,False,True
1,3,0,0,0.12591212881674602,0.015468569817999833,1,1,1,False,True
0,1,1,1,3.123056018347102,0.13858277060920987,3,0,1,False,True
0,3,1,1,-1.0268355210026217,0.03952536767375352,3,0,1,False,True
1,2,0,0,0.04906228549545483,0.025374310111545468,1,1,0,False,True
0,1,1,0,-0.7962859910387481,0.10364429745562033,2,0,1,False,True
0,3,0,0,0.12591212881674602,0.015126992566498259,1,1,1,True,False
1,2,1,1,-1.949033640858116,0.044893010197349675,3,0,0,False,True
1,3,0,1,-1.7953339542155335,0.024349578357040744,2,0,1,False,True
0,3,0,0,0.27961181545932834,0.018542765081513996,1,1,1,False,True
0,3,0,0,-0.48888661775358344,0.015411575213749286,1,1,1,False,True
1,2,1,2,1.432359465278696,0.12687155055772734,4,0,0,False,True
1,2,1,1,-2.204943619118015,0.028302115124416098,3,0,1,False,True
0,3,0,0,-0.10463740114712752,0.015216388212891242,1,1,1,False,True
0,2,0,0,-0.8731358343600393,0.022446505098674838,1,1,1,False,True
0,3,0,0,0.35646165878061953,0.015712553569072387,1,1,1,False,True
1,1,0,0,0.27961181545932834,0.16883675574220638,1,1,0,False,True
0,3,0,0,-0.10463740114712752,0.028302115124416098,1,1,1,False,True
